,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
5,3408,USDC,USDC,usd-coin,19831,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32696526721.3748,32696526721.3748,False,,6,,,,2024-06-21T15:48:00.000Z,0.9999438441702162,5614576246.809775,14.0796,-0.00660709,-0.0001403,-0.02213748,-0.00629344,-0.00521829,-0.02195824,32694690620.785713,1.4066,32694690620.79,,2024-06-21T15:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 22:49:35.078350
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T15:49:00.000Z,0.4834147227120976,1092261068.690766,-2.1335,-1.24696842,-1.88586976,1.98728745,-9.84005555,-10.22839886,-22.96235166,26886649890.42766,1.1571,48341472271.21,,2024-06-21T15:49:00.000Z,,,,,,,2024-06-21 22:49:35.078350
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802506383.7052,144802506383.7052,True,,8,,,,2024-06-21T15:49:00.000Z,0.12213249091512808,620358451.6435851,-11.8875,-1.34254005,-0.72616133,-12.32344165,-28.20577404,-23.17283079,-26.64170331,17685090795.395653,0.7608,17685090795.4,,2024-06-21T15:49:00.000Z,,,,,,,2024-06-21 22:49:35.078350
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458149260.7763977,5107899197.7301035,True,,9,3414166606.0,24345751202.056286,,2024-06-21T15:48:00.000Z,7.130803505391759,263199090.0241932,-0.3381,-0.91713068,-0.1233766,-10.17271818,11.55913395,17.54062722,42.60218312,17528579365.520496,0.7541,36423425504.36,,2024-06-21T15:48:00.000Z,,,,,,,2024-06-21 22:49:35.078350
9,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736787310.749,36980576545.153,False,,10,,,,2024-06-21T15:48:00.000Z,0.3793651588273092,278574888.5540147,1.0982,-0.71887743,-0.98191314,-8.59004894,-21.61567236,-26.41834884,-40.03725568,13557291994.120062,0.5833,17071432147.23,,2024-06-21T15:48:00.000Z,,,,,,,2024-06-21 22:49:35.078350
10,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410810.7227925,442757180.7227925,False,,11,,,,2024-06-21T15:48:00.000Z,27.338544613832557,230185681.8679243,-22.1992,-1.09424217,-0.2981802,-11.19905199,-32.7559235,-29.80047581,-49.99361943,10755279000.509098,0.4627,19567528286.68,,2024-06-21T15:48:00.000Z,,,,,,,2024-06-21 22:49:35.078350
11,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247624774.97647,87247673110.6947,True,,12,71659659264.0,8494867447.581903,,2024-06-21T15:48:00.000Z,0.11854462517448097,252330973.9060478,11.1367,0.09113434,1.64184197,1.75844725,-2.19683504,6.30173079,0.35066183,10342736976.313345,0.4451,10342742706.25,,2024-06-21T15:48:00.000Z,,,,,,,2024-06-21 22:49:35.078350
12,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,13,,,,2024-06-21T15:48:00.000Z,1.7539763735183822e-05,281127078.4824475,-10.9346,-1.86754261,-3.45201422,-16.73330493,-31.96253191,-34.26072033,-36.60625566,10335679479.222475,0.4447,10340037201.21,,2024-06-21T15:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 22:49:35.078350
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T15:48:00.000Z,14.258817912092393,309504484.4997996,13.7003,-1.10199232,-1.06522795,-6.43856643,-14.03875751,-7.06592568,-21.97816693,8371351574.881109,0.3603,14258817912.09,,2024-06-21T15:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 22:49:35.078350
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459630817.42679,8240014959.305373,,2024-06-21T15:49:00.000Z,5.64527335332084,158107736.0331039,-1.0301,-1.03343964,-0.263608,-9.08382286,-26.03446012,-24.26750274,-38.28893756,8117640189.418907,0.3492,8117640189.42,,2024-06-21T15:49:00.000Z,,,,,,,2024-06-21 22:49:35.078350
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715050.0,19715050.0,False,,1,,,,2024-06-21T15:51:00.000Z,63532.907581446656,26550534146.34095,13.6761,-1.14349428,-2.16719178,-4.41692372,-9.82417448,-3.81076257,-2.15759273,1252554449613.5999,53.9435,1334191059210.38,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:50:57.962888
1,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T15:50:00.000Z,3479.1013769337774,15388618481.244823,-4.5946,-0.89476202,-1.01210008,0.41294214,-7.70532698,9.21144218,2.47276377,425413134273.87946,18.3287,425413134273.88,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
2,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T15:50:00.000Z,0.999715795735758,52916035775.51597,3.5858,0.02781174,0.03565891,0.01570058,-0.01797899,-0.08415325,-0.04566343,112859270397.3089,4.8572,116049008193.9,,2024-06-21T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-06-21 22:50:57.962888
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583731.35556507,147583731.35556507,False,,4,,,,2024-06-21T15:50:00.000Z,580.9350232088657,1797597364.8136637,4.5572,-0.88172698,-2.67699134,-3.53497498,-6.35804541,-2.57562339,3.67943171,85736558400.29619,3.6899,85736558400.3,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462008197.5773175,578621125.0197691,True,,5,,,,2024-06-21T15:50:00.000Z,131.15406277835257,2061594835.5314915,-16.725,-1.47106365,-2.01598523,-8.57014391,-27.67498988,-14.6535781,-25.05010076,60594252149.169014,2.6078,75888511355.72,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
5,3408,USDC,USDC,usd-coin,19831,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32696526721.3748,32696526721.3748,False,,6,,,,2024-06-21T15:50:00.000Z,0.9999506595728541,5614014882.799225,14.0716,-0.02198851,0.00061244,-0.00775164,-0.02352662,-0.0065926,-0.02322311,32694913460.78018,1.4089,32694913460.78,,2024-06-21T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 22:50:57.962888
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T15:51:00.000Z,0.4835862734044267,1088845558.9133432,-3.0415,-1.22707454,-1.84207325,2.07416918,-9.8103993,-10.20614854,-22.92713719,26896191228.716316,1.1575,48358627340.44,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:50:57.962888
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802506383.7052,144802506383.7052,True,,8,,,,2024-06-21T15:51:00.000Z,0.1222102818428728,620087232.0225773,-11.9561,-1.27848043,-0.64722677,-12.20485369,-28.11629345,-23.12801484,-26.57564255,17696355116.707,0.7626,17696355116.71,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:50:57.962888
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458149260.7763977,5107899197.7301035,True,,9,3414166606.0,24340680689.05512,,2024-06-21T15:50:00.000Z,7.129318366092389,263285821.56364882,-0.3562,-1.04100756,-0.02416127,-10.08228818,11.73664577,17.45644845,43.04295103,17524928671.4496,0.7552,36415839562.53,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
9,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736787310.749,36980576545.153,False,,10,,,,2024-06-21T15:50:00.000Z,0.3792245305208447,278655768.5586176,1.1336,-0.93898613,-0.83077576,-8.44283168,-21.69770404,-26.48305278,-40.07038094,13552266390.24207,0.5839,17065103873.44,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
10,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410810.7227925,442757180.7227925,False,,11,,,,2024-06-21T15:50:00.000Z,27.325328573291646,230178357.01096976,-22.212,-1.51474243,0.05217474,-11.07032018,-32.62931468,-29.96443059,-50.07500401,10750079667.285353,0.4632,19558068922.59,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
11,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247624774.97647,87247673110.6947,True,,12,71659659264.0,8492989719.060009,,2024-06-21T15:50:00.000Z,0.11851842174927382,252715766.53845665,11.3953,0.02468147,1.68055887,1.7698158,-2.22359614,6.24830293,0.33008387,10340450789.703053,0.445,10340456518.38,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
12,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,13,,,,2024-06-21T15:50:00.000Z,1.7544787881724072e-05,281745671.6008947,-10.6938,-2.23798729,-3.12022212,-16.52118117,-32.06555372,-34.33069287,-36.6615951,10338640064.614656,0.4454,10342999034.84,,2024-06-21T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 22:50:57.962888
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T15:50:00.000Z,14.256068037319077,310333765.6329138,14.0468,-1.27549262,-0.86311967,-6.2553207,-14.07761906,-7.23734194,-22.02004521,8369737123.482946,0.3602,14256068037.32,,2024-06-21T15:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 22:50:57.962888
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459630817.42679,8242517937.9977045,,2024-06-21T15:50:00.000Z,5.646988155901361,157999535.38489246,-1.1238,-0.99907019,-0.21721999,-9.05070411,-25.99379214,-24.26659111,-38.27044553,8120105995.673686,0.3499,8120105995.67,,2024-06-21T15:50:00.000Z,,,,,,,2024-06-21 22:50:57.962888
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715050.0,19715050.0,False,,1,,,,2024-06-21T15:52:00.000Z,63599.99139486843,26554148981.335533,13.7193,-1.06869068,-2.1069278,-4.23301245,-9.66299721,-3.63264302,-2.08453496,1253877010349.401,54.0036,1335599819292.24,,2024-06-21T15:52:00.000Z,,,,,,,2024-06-21 22:51:58.780653
1,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T15:51:00.000Z,3478.820075996548,15391040606.182222,-4.5893,-0.9326312,-1.05330425,0.42139416,-7.63027829,9.18653045,2.49662171,425378737715.5686,18.3272,425378737715.57,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:51:58.780653
2,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T15:51:00.000Z,0.999392245174141,52919500162.6454,3.5862,0.00156162,0.01070047,-0.00852842,-0.05804304,-0.1132367,-0.09228717,112822744336.12582,4.8556,116011449797.87,,2024-06-21T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-06-21 22:51:58.780653
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583731.35556507,147583731.35556507,False,,4,,,,2024-06-21T15:51:00.000Z,581.128610325109,1797091527.4660995,4.4872,-0.85697268,-2.66270736,-3.51142656,-6.32520642,-2.56657837,3.73431416,85765128709.25374,3.6911,85765128709.25,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:51:58.780653
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462008197.5773175,578621125.0197691,True,,5,,,,2024-06-21T15:51:00.000Z,131.1665707904401,2061586263.403591,-16.7648,-1.44706124,-2.02013489,-8.57524407,-27.61716389,-14.66258259,-25.04311711,60600030953.28884,2.6081,75895748755.75,,2024-06-21T15:51:00.000Z,,,,,,,2024-06-21 22:51:58.780653
